Request_id,Pickup_point,Driver_id,Status,Request_timestamp,Request_Time,Request_Date,Request_Day,Request_Time_of_the_day,Drop_timestamp,Drop_Time,Drop_Date,Drop_Day
4411,Airport,174,Trip Completed,2016-07-14 08:09:00,08:09:40,2016-07-14,Thursday,Morning,2016-07-14 08:52:00,08:52:11,2016-07-14,Thursday
4412,City,,No Cars Available,2016-07-14 08:11:00,08:11:45,2016-07-14,Thursday,Morning,,,,
4413,City,197,Cancelled,2016-07-14 08:07:00,08:07:44,2016-07-14,Thursday,Morning,,,,
4414,Airport,214,Trip Completed,2016-07-14 08:08:00,08:08:15,2016-07-14,Thursday,Morning,2016-07-14 08:57:00,08:57:44,2016-07-14,Thursday
4415,City,218,Cancelled,2016-07-14 08:11:00,08:11:36,2016-07-14,Thursday,Morning,,,,
4416,City,50,Trip Completed,2016-07-14 08:12:00,08:12:46,2016-07-14,Thursday,Morning,2016-07-14 09:08:00,09:08:19,2016-07-14,Thursday
4417,City,170,Trip Completed,2016-07-14 08:13:00,08:13:37,2016-07-14,Thursday,Morning,2016-07-14 09:07:00,09:07:38,2016-07-14,Thursday
4418,City,32,Cancelled,2016-07-14 08:18:00,08:18:30,2016-07-14,Thursday,Morning,,,,
4419,City,37,Cancelled,2016-07-14 08:17:00,08:17:14,2016-07-14,Thursday,Morning,,,,
4420,City,197,Cancelled,2016-07-14 08:13:00,08:13:50,2016-07-14,Thursday,Morning,,,,
4421,City,276,Trip Completed,2016-07-14 08:16:00,08:16:58,2016-07-14,Thursday,Morning,2016-07-14 09:20:00,09:20:40,2016-07-14,Thursday
4422,Airport,30,Trip Completed,2016-07-14 08:13:00,08:13:15,2016-07-14,Thursday,Morning,2016-07-14 09:13:00,09:13:10,2016-07-14,Thursday
4423,City,105,Cancelled,2016-07-14 08:18:00,08:18:46,2016-07-14,Thursday,Morning,,,,
4424,City,,No Cars Available,2016-07-14 08:17:00,08:17:26,2016-07-14,Thursday,Morning,,,,
4425,City,133,Trip Completed,2016-07-14 08:24:00,08:24:55,2016-07-14,Thursday,Morning,2016-07-14 08:58:00,08:58:52,2016-07-14,Thursday
4426,City,112,Trip Completed,2016-07-14 08:21:00,08:21:49,2016-07-14,Thursday,Morning,2016-07-14 09:08:00,09:08:49,2016-07-14,Thursday
4427,City,144,Cancelled,2016-07-14 08:22:00,08:22:53,2016-07-14,Thursday,Morning,,,,
4428,City,223,Trip Completed,2016-07-14 08:18:00,08:18:15,2016-07-14,Thursday,Morning,2016-07-14 09:19:00,09:19:54,2016-07-14,Thursday
4429,City,,No Cars Available,2016-07-14 08:25:00,08:25:23,2016-07-14,Thursday,Morning,,,,
4430,City,131,Trip Completed,2016-07-14 08:21:00,08:21:08,2016-07-14,Thursday,Morning,2016-07-14 08:58:00,08:58:13,2016-07-14,Thursday
4431,City,150,Cancelled,2016-07-14 08:23:00,08:23:45,2016-07-14,Thursday,Morning,,,,
4432,City,,No Cars Available,2016-07-14 08:24:00,08:24:31,2016-07-14,Thursday,Morning,,,,
4433,Airport,21,Trip Completed,2016-07-14 08:26:00,08:26:32,2016-07-14,Thursday,Morning,2016-07-14 09:12:00,09:12:02,2016-07-14,Thursday
4434,City,229,Cancelled,2016-07-14 08:27:00,08:27:11,2016-07-14,Thursday,Morning,,,,
4435,City,292,Cancelled,2016-07-14 08:25:00,08:25:24,2016-07-14,Thursday,Morning,,,,
4436,City,,No Cars Available,2016-07-14 08:24:00,08:24:27,2016-07-14,Thursday,Morning,,,,
4437,City,,No Cars Available,2016-07-14 08:24:00,08:24:18,2016-07-14,Thursday,Morning,,,,
4438,Airport,186,Trip Completed,2016-07-14 08:27:00,08:27:23,2016-07-14,Thursday,Morning,2016-07-14 09:12:00,09:12:29,2016-07-14,Thursday
4439,City,251,Cancelled,2016-07-14 08:27:00,08:27:51,2016-07-14,Thursday,Morning,,,,
4440,Airport,27,Trip Completed,2016-07-14 08:26:00,08:26:29,2016-07-14,Thursday,Morning,2016-07-14 09:00:00,09:00:36,2016-07-14,Thursday
4441,City,192,Trip Completed,2016-07-14 08:32:00,08:32:09,2016-07-14,Thursday,Morning,2016-07-14 09:19:00,09:19:29,2016-07-14,Thursday
4442,City,224,Cancelled,2016-07-14 08:33:00,08:33:10,2016-07-14,Thursday,Morning,,,,
4443,Airport,279,Trip Completed,2016-07-14 08:29:00,08:29:44,2016-07-14,Thursday,Morning,2016-07-14 09:40:00,09:40:20,2016-07-14,Thursday
4444,City,101,Cancelled,2016-07-14 08:28:00,08:28:21,2016-07-14,Thursday,Morning,,,,
4445,City,198,Cancelled,2016-07-14 08:36:00,08:36:44,2016-07-14,Thursday,Morning,,,,
4446,Airport,238,Trip Completed,2016-07-14 08:31:00,08:31:12,2016-07-14,Thursday,Morning,2016-07-14 09:01:00,09:01:25,2016-07-14,Thursday
4447,City,267,Cancelled,2016-07-14 08:32:00,08:32:05,2016-07-14,Thursday,Morning,,,,
4448,City,299,Cancelled,2016-07-14 08:30:00,08:30:59,2016-07-14,Thursday,Morning,,,,
4449,City,,No Cars Available,2016-07-14 08:29:00,08:29:45,2016-07-14,Thursday,Morning,,,,
4450,City,212,Trip Completed,2016-07-14 08:30:00,08:30:35,2016-07-14,Thursday,Morning,2016-07-14 09:07:00,09:07:03,2016-07-14,Thursday
4451,City,2,Cancelled,2016-07-14 08:38:00,08:38:38,2016-07-14,Thursday,Morning,,,,
4452,City,275,Cancelled,2016-07-14 08:34:00,08:34:36,2016-07-14,Thursday,Morning,,,,
4453,City,,No Cars Available,2016-07-14 08:36:00,08:36:08,2016-07-14,Thursday,Morning,,,,
4454,City,128,Trip Completed,2016-07-14 08:32:00,08:32:04,2016-07-14,Thursday,Morning,2016-07-14 09:21:00,09:21:26,2016-07-14,Thursday
4455,City,149,Cancelled,2016-07-14 08:33:00,08:33:35,2016-07-14,Thursday,Morning,,,,
4456,City,14,Cancelled,2016-07-14 08:32:00,08:32:41,2016-07-14,Thursday,Morning,,,,
4457,City,16,Trip Completed,2016-07-14 08:36:00,08:36:24,2016-07-14,Thursday,Morning,2016-07-14 09:19:00,09:19:20,2016-07-14,Thursday
4458,City,125,Trip Completed,2016-07-14 08:38:00,08:38:20,2016-07-14,Thursday,Morning,2016-07-14 09:44:00,09:44:43,2016-07-14,Thursday
4459,City,179,Cancelled,2016-07-14 08:37:00,08:37:33,2016-07-14,Thursday,Morning,,,,
4460,City,,No Cars Available,2016-07-14 08:36:00,08:36:39,2016-07-14,Thursday,Morning,,,,
4461,City,120,Cancelled,2016-07-14 08:36:00,08:36:56,2016-07-14,Thursday,Morning,,,,
4462,Airport,190,Trip Completed,2016-07-14 08:40:00,08:40:30,2016-07-14,Thursday,Morning,2016-07-14 09:22:00,09:22:57,2016-07-14,Thursday
4463,City,9,Cancelled,2016-07-14 08:43:00,08:43:07,2016-07-14,Thursday,Morning,,,,
4464,City,90,Cancelled,2016-07-14 08:42:00,08:42:46,2016-07-14,Thursday,Morning,,,,
4465,City,140,Cancelled,2016-07-14 08:39:00,08:39:54,2016-07-14,Thursday,Morning,,,,
4466,City,,No Cars Available,2016-07-14 08:46:00,08:46:09,2016-07-14,Thursday,Morning,,,,
4467,City,13,Cancelled,2016-07-14 08:42:00,08:42:11,2016-07-14,Thursday,Morning,,,,
4468,City,15,Trip Completed,2016-07-14 08:42:00,08:42:46,2016-07-14,Thursday,Morning,2016-07-14 09:22:00,09:22:01,2016-07-14,Thursday
4469,City,20,Trip Completed,2016-07-14 08:45:00,08:45:13,2016-07-14,Thursday,Morning,2016-07-14 09:48:00,09:48:08,2016-07-14,Thursday
4470,City,34,Cancelled,2016-07-14 08:47:00,08:47:12,2016-07-14,Thursday,Morning,,,,
4471,City,215,Trip Completed,2016-07-14 08:46:00,08:46:16,2016-07-14,Thursday,Morning,2016-07-14 09:27:00,09:27:15,2016-07-14,Thursday
4472,City,36,Trip Completed,2016-07-14 08:39:00,08:39:44,2016-07-14,Thursday,Morning,2016-07-14 09:55:00,09:55:40,2016-07-14,Thursday
4473,City,,No Cars Available,2016-07-14 08:48:00,08:48:43,2016-07-14,Thursday,Morning,,,,
4474,City,,No Cars Available,2016-07-14 08:43:00,08:43:46,2016-07-14,Thursday,Morning,,,,
4475,City,61,Trip Completed,2016-07-14 08:44:00,08:44:24,2016-07-14,Thursday,Morning,2016-07-14 09:25:00,09:25:43,2016-07-14,Thursday
4476,Airport,197,Trip Completed,2016-07-14 08:50:00,08:50:51,2016-07-14,Thursday,Morning,2016-07-14 09:38:00,09:38:30,2016-07-14,Thursday
4477,City,,No Cars Available,2016-07-14 08:51:00,08:51:05,2016-07-14,Thursday,Morning,,,,
4478,City,183,Cancelled,2016-07-14 08:44:00,08:44:58,2016-07-14,Thursday,Morning,,,,
4479,City,295,Cancelled,2016-07-14 08:41:00,08:41:51,2016-07-14,Thursday,Morning,,,,
4480,City,39,Cancelled,2016-07-14 08:46:00,08:46:34,2016-07-14,Thursday,Morning,,,,
4481,City,299,Trip Completed,2016-07-14 08:46:00,08:46:30,2016-07-14,Thursday,Morning,2016-07-14 09:54:00,09:54:56,2016-07-14,Thursday
4482,Airport,69,Trip Completed,2016-07-14 08:53:00,08:53:30,2016-07-14,Thursday,Morning,2016-07-14 09:52:00,09:52:26,2016-07-14,Thursday
4483,City,211,Trip Completed,2016-07-14 08:49:00,08:49:48,2016-07-14,Thursday,Morning,2016-07-14 09:21:00,09:21:33,2016-07-14,Thursday
4484,City,84,Cancelled,2016-07-14 08:55:00,08:55:30,2016-07-14,Thursday,Morning,,,,
4485,Airport,239,Trip Completed,2016-07-14 08:57:00,08:57:14,2016-07-14,Thursday,Morning,2016-07-14 09:44:00,09:44:52,2016-07-14,Thursday
4486,City,74,Trip Completed,2016-07-14 09:00:00,09:00:12,2016-07-14,Thursday,Morning,2016-07-14 09:39:00,09:39:07,2016-07-14,Thursday
4487,City,124,Cancelled,2016-07-14 08:53:00,08:53:59,2016-07-14,Thursday,Morning,,,,
4488,City,263,Trip Completed,2016-07-14 08:59:00,08:59:00,2016-07-14,Thursday,Morning,2016-07-14 09:34:00,09:34:51,2016-07-14,Thursday
4489,City,294,Cancelled,2016-07-14 08:53:00,08:53:51,2016-07-14,Thursday,Morning,,,,
4490,City,,No Cars Available,2016-07-14 09:00:00,09:00:23,2016-07-14,Thursday,Morning,,,,
4491,City,63,Cancelled,2016-07-14 08:56:00,08:56:21,2016-07-14,Thursday,Morning,,,,
4492,City,103,Trip Completed,2016-07-14 09:01:00,09:01:49,2016-07-14,Thursday,Morning,2016-07-14 10:05:00,10:05:11,2016-07-14,Thursday
4493,City,,No Cars Available,2016-07-14 08:52:00,08:52:53,2016-07-14,Thursday,Morning,,,,
4494,City,,No Cars Available,2016-07-14 08:58:00,08:58:03,2016-07-14,Thursday,Morning,,,,
4495,City,,No Cars Available,2016-07-14 09:06:00,09:06:02,2016-07-14,Thursday,Morning,,,,
4496,City,260,Cancelled,2016-07-14 09:02:00,09:02:24,2016-07-14,Thursday,Morning,,,,
4497,City,80,Cancelled,2016-07-14 08:59:00,08:59:45,2016-07-14,Thursday,Morning,,,,
4498,City,252,Trip Completed,2016-07-14 09:08:00,09:08:30,2016-07-14,Thursday,Morning,2016-07-14 09:56:00,09:56:04,2016-07-14,Thursday
4499,City,95,Cancelled,2016-07-14 09:01:00,09:01:54,2016-07-14,Thursday,Morning,,,,
4500,City,110,Trip Completed,2016-07-14 09:04:00,09:04:43,2016-07-14,Thursday,Morning,2016-07-14 10:09:00,10:09:11,2016-07-14,Thursday
4501,City,294,Trip Completed,2016-07-14 09:01:00,09:01:27,2016-07-14,Thursday,Morning,2016-07-14 09:51:00,09:51:58,2016-07-14,Thursday
4502,City,,No Cars Available,2016-07-14 09:07:00,09:07:30,2016-07-14,Thursday,Morning,,,,
4503,City,58,Trip Completed,2016-07-14 09:05:00,09:05:45,2016-07-14,Thursday,Morning,2016-07-14 09:56:00,09:56:16,2016-07-14,Thursday
4504,Airport,229,Trip Completed,2016-07-14 09:09:00,09:09:21,2016-07-14,Thursday,Morning,2016-07-14 10:01:00,10:01:21,2016-07-14,Thursday
4505,City,258,Cancelled,2016-07-14 09:09:00,09:09:33,2016-07-14,Thursday,Morning,,,,
4506,City,282,Trip Completed,2016-07-14 09:09:00,09:09:42,2016-07-14,Thursday,Morning,2016-07-14 10:08:00,10:08:17,2016-07-14,Thursday
4507,City,286,Cancelled,2016-07-14 09:09:00,09:09:57,2016-07-14,Thursday,Morning,,,,
4508,City,,No Cars Available,2016-07-14 09:05:00,09:05:56,2016-07-14,Thursday,Morning,,,,
4509,City,7,Trip Completed,2016-07-14 09:11:00,09:11:13,2016-07-14,Thursday,Morning,2016-07-14 10:17:00,10:17:01,2016-07-14,Thursday
4510,City,88,Cancelled,2016-07-14 09:07:00,09:07:46,2016-07-14,Thursday,Morning,,,,
4511,Airport,289,Trip Completed,2016-07-14 09:10:00,09:10:51,2016-07-14,Thursday,Morning,2016-07-14 10:18:00,10:18:58,2016-07-14,Thursday
4512,City,261,Cancelled,2016-07-14 09:15:00,09:15:30,2016-07-14,Thursday,Morning,,,,
4513,City,,No Cars Available,2016-07-14 09:06:00,09:06:46,2016-07-14,Thursday,Morning,,,,
4514,City,101,Trip Completed,2016-07-14 09:16:00,09:16:24,2016-07-14,Thursday,Morning,2016-07-14 10:16:00,10:16:38,2016-07-14,Thursday
4515,City,232,Trip Completed,2016-07-14 09:16:00,09:16:06,2016-07-14,Thursday,Morning,2016-07-14 10:23:00,10:23:37,2016-07-14,Thursday
4516,City,172,Trip Completed,2016-07-14 09:11:00,09:11:02,2016-07-14,Thursday,Morning,2016-07-14 09:57:00,09:57:19,2016-07-14,Thursday
4517,Airport,158,Trip Completed,2016-07-14 09:22:00,09:22:47,2016-07-14,Thursday,Morning,2016-07-14 10:04:00,10:04:44,2016-07-14,Thursday
4518,City,204,Trip Completed,2016-07-14 09:18:00,09:18:42,2016-07-14,Thursday,Morning,2016-07-14 10:20:00,10:20:53,2016-07-14,Thursday
4519,City,44,Cancelled,2016-07-14 09:23:00,09:23:01,2016-07-14,Thursday,Morning,,,,
4520,City,126,Trip Completed,2016-07-14 09:23:00,09:23:37,2016-07-14,Thursday,Morning,2016-07-14 10:19:00,10:19:52,2016-07-14,Thursday
4521,City,264,Trip Completed,2016-07-14 09:15:00,09:15:54,2016-07-14,Thursday,Morning,2016-07-14 10:32:00,10:32:27,2016-07-14,Thursday
4522,Airport,,No Cars Available,2016-07-14 09:28:00,09:28:53,2016-07-14,Thursday,Morning,,,,
4523,City,27,Cancelled,2016-07-14 09:22:00,09:22:12,2016-07-14,Thursday,Morning,,,,
4524,City,177,Cancelled,2016-07-14 09:26:00,09:26:12,2016-07-14,Thursday,Morning,,,,
4525,Airport,269,Trip Completed,2016-07-14 09:27:00,09:27:27,2016-07-14,Thursday,Morning,2016-07-14 10:18:00,10:18:27,2016-07-14,Thursday
4526,City,,No Cars Available,2016-07-14 09:28:00,09:28:49,2016-07-14,Thursday,Morning,,,,
4527,City,149,Cancelled,2016-07-14 09:27:00,09:27:26,2016-07-14,Thursday,Morning,,,,
4528,City,,No Cars Available,2016-07-14 09:27:00,09:27:58,2016-07-14,Thursday,Morning,,,,
4529,City,176,Cancelled,2016-07-14 09:30:00,09:30:05,2016-07-14,Thursday,Morning,,,,
4530,City,114,Cancelled,2016-07-14 09:33:00,09:33:37,2016-07-14,Thursday,Morning,,,,
4531,City,140,Trip Completed,2016-07-14 09:29:00,09:29:03,2016-07-14,Thursday,Morning,2016-07-14 10:30:00,10:30:52,2016-07-14,Thursday
4532,City,216,Cancelled,2016-07-14 09:35:00,09:35:38,2016-07-14,Thursday,Morning,,,,
4533,City,4,Cancelled,2016-07-14 09:31:00,09:31:08,2016-07-14,Thursday,Morning,,,,
4534,City,219,Trip Completed,2016-07-14 09:29:00,09:29:54,2016-07-14,Thursday,Morning,2016-07-14 10:16:00,10:16:36,2016-07-14,Thursday
4535,City,246,Trip Completed,2016-07-14 09:37:00,09:37:03,2016-07-14,Thursday,Morning,2016-07-14 10:17:00,10:17:42,2016-07-14,Thursday
4536,City,176,Cancelled,2016-07-14 09:39:00,09:39:29,2016-07-14,Thursday,Morning,,,,
4537,City,,No Cars Available,2016-07-14 09:36:00,09:36:28,2016-07-14,Thursday,Morning,,,,
4538,City,281,Cancelled,2016-07-14 09:38:00,09:38:03,2016-07-14,Thursday,Morning,,,,
4539,City,167,Trip Completed,2016-07-14 09:35:00,09:35:42,2016-07-14,Thursday,Morning,2016-07-14 10:46:00,10:46:02,2016-07-14,Thursday
4540,City,245,Cancelled,2016-07-14 09:38:00,09:38:51,2016-07-14,Thursday,Morning,,,,
4541,City,,No Cars Available,2016-07-14 09:37:00,09:37:21,2016-07-14,Thursday,Morning,,,,
4542,Airport,146,Trip Completed,2016-07-14 09:40:00,09:40:19,2016-07-14,Thursday,Morning,2016-07-14 10:08:00,10:08:27,2016-07-14,Thursday
4543,City,214,Cancelled,2016-07-14 09:36:00,09:36:37,2016-07-14,Thursday,Morning,,,,
4544,City,218,Cancelled,2016-07-14 09:33:00,09:33:28,2016-07-14,Thursday,Morning,,,,
4545,City,38,Cancelled,2016-07-14 09:43:00,09:43:35,2016-07-14,Thursday,Morning,,,,
4546,City,25,Cancelled,2016-07-14 09:34:00,09:34:22,2016-07-14,Thursday,Morning,,,,
4547,City,37,Cancelled,2016-07-14 09:39:00,09:39:53,2016-07-14,Thursday,Morning,,,,
4548,City,,No Cars Available,2016-07-14 09:46:00,09:46:09,2016-07-14,Thursday,Morning,,,,
4549,Airport,,No Cars Available,2016-07-14 09:46:00,09:46:03,2016-07-14,Thursday,Morning,,,,
4550,City,,No Cars Available,2016-07-14 09:38:00,09:38:24,2016-07-14,Thursday,Morning,,,,
4551,City,,No Cars Available,2016-07-14 09:42:00,09:42:54,2016-07-14,Thursday,Morning,,,,
4552,City,298,Cancelled,2016-07-14 09:40:00,09:40:33,2016-07-14,Thursday,Morning,,,,
4553,Airport,,No Cars Available,2016-07-14 09:43:00,09:43:53,2016-07-14,Thursday,Morning,,,,
4554,City,,No Cars Available,2016-07-14 09:42:00,09:42:36,2016-07-14,Thursday,Morning,,,,
4555,City,,No Cars Available,2016-07-14 09:46:00,09:46:31,2016-07-14,Thursday,Morning,,,,
4556,City,115,Cancelled,2016-07-14 09:40:00,09:40:49,2016-07-14,Thursday,Morning,,,,
4557,City,141,Cancelled,2016-07-14 09:42:00,09:42:41,2016-07-14,Thursday,Morning,,,,
4558,City,196,Cancelled,2016-07-14 09:51:00,09:51:06,2016-07-14,Thursday,Morning,,,,
4559,City,,No Cars Available,2016-07-14 09:49:00,09:49:25,2016-07-14,Thursday,Morning,,,,
4560,City,59,Cancelled,2016-07-14 09:48:00,09:48:36,2016-07-14,Thursday,Morning,,,,
4561,City,81,Cancelled,2016-07-14 09:43:00,09:43:37,2016-07-14,Thursday,Morning,,,,
4562,City,138,Cancelled,2016-07-14 09:48:00,09:48:08,2016-07-14,Thursday,Morning,,,,
4563,City,147,Cancelled,2016-07-14 09:46:00,09:46:31,2016-07-14,Thursday,Morning,,,,
4564,City,,No Cars Available,2016-07-14 09:52:00,09:52:52,2016-07-14,Thursday,Morning,,,,
4565,City,,No Cars Available,2016-07-14 09:45:00,09:45:20,2016-07-14,Thursday,Morning,,,,
4566,City,25,Trip Completed,2016-07-14 09:48:00,09:48:56,2016-07-14,Thursday,Morning,2016-07-14 10:22:00,10:22:52,2016-07-14,Thursday
4567,City,170,Cancelled,2016-07-14 09:46:00,09:46:31,2016-07-14,Thursday,Morning,,,,
4568,Airport,182,Trip Completed,2016-07-14 09:50:00,09:50:59,2016-07-14,Thursday,Morning,2016-07-14 10:22:00,10:22:31,2016-07-14,Thursday
4569,Airport,29,Trip Completed,2016-07-14 09:48:00,09:48:17,2016-07-14,Thursday,Morning,2016-07-14 10:49:00,10:49:39,2016-07-14,Thursday
4570,City,222,Cancelled,2016-07-14 09:51:00,09:51:07,2016-07-14,Thursday,Morning,,,,
4571,City,230,Cancelled,2016-07-14 09:49:00,09:49:16,2016-07-14,Thursday,Morning,,,,
4572,City,38,Cancelled,2016-07-14 09:52:00,09:52:32,2016-07-14,Thursday,Morning,,,,
4573,City,164,Trip Completed,2016-07-14 09:47:00,09:47:53,2016-07-14,Thursday,Morning,2016-07-14 10:47:00,10:47:05,2016-07-14,Thursday
4574,City,221,Cancelled,2016-07-14 09:53:00,09:53:19,2016-07-14,Thursday,Morning,,,,
4575,City,149,Cancelled,2016-07-14 09:54:00,09:54:33,2016-07-14,Thursday,Morning,,,,
4576,Airport,187,Trip Completed,2016-07-14 09:57:00,09:57:29,2016-07-14,Thursday,Morning,2016-07-14 11:13:00,11:13:05,2016-07-14,Thursday
4577,Airport,191,Trip Completed,2016-07-14 09:54:00,09:54:17,2016-07-14,Thursday,Morning,2016-07-14 10:58:00,10:58:21,2016-07-14,Thursday
4578,Airport,196,Trip Completed,2016-07-14 09:59:00,09:59:09,2016-07-14,Thursday,Morning,2016-07-14 11:03:00,11:03:54,2016-07-14,Thursday
4579,Airport,267,Cancelled,2016-07-14 10:04:00,10:04:05,2016-07-14,Thursday,Late Morning,,,,
4580,City,16,Cancelled,2016-07-14 09:59:00,09:59:40,2016-07-14,Thursday,Morning,,,,
4581,City,206,Cancelled,2016-07-14 10:04:00,10:04:38,2016-07-14,Thursday,Late Morning,,,,
4582,City,,No Cars Available,2016-07-14 10:03:00,10:03:34,2016-07-14,Thursday,Late Morning,,,,
4583,City,,No Cars Available,2016-07-14 10:01:00,10:01:39,2016-07-14,Thursday,Late Morning,,,,
4584,City,,No Cars Available,2016-07-14 10:00:00,10:00:10,2016-07-14,Thursday,Late Morning,,,,
4585,City,,No Cars Available,2016-07-14 10:00:00,10:00:11,2016-07-14,Thursday,Late Morning,,,,
4586,City,20,Cancelled,2016-07-14 10:09:00,10:09:44,2016-07-14,Thursday,Late Morning,,,,
4587,City,,No Cars Available,2016-07-14 09:59:00,09:59:45,2016-07-14,Thursday,Morning,,,,
4588,City,278,Trip Completed,2016-07-14 10:01:00,10:01:28,2016-07-14,Thursday,Late Morning,2016-07-14 11:11:00,11:11:25,2016-07-14,Thursday
4589,City,,No Cars Available,2016-07-14 10:06:00,10:06:29,2016-07-14,Thursday,Late Morning,,,,
4590,City,,No Cars Available,2016-07-14 10:13:00,10:13:11,2016-07-14,Thursday,Late Morning,,,,
4591,City,,No Cars Available,2016-07-14 10:08:00,10:08:31,2016-07-14,Thursday,Late Morning,,,,
4592,City,181,Trip Completed,2016-07-14 10:09:00,10:09:16,2016-07-14,Thursday,Late Morning,2016-07-14 10:38:00,10:38:27,2016-07-14,Thursday
4593,City,27,Cancelled,2016-07-14 10:09:00,10:09:46,2016-07-14,Thursday,Late Morning,,,,
4594,City,152,Cancelled,2016-07-14 10:07:00,10:07:14,2016-07-14,Thursday,Late Morning,,,,
4595,City,,No Cars Available,2016-07-14 10:07:00,10:07:56,2016-07-14,Thursday,Late Morning,,,,
4596,City,,No Cars Available,2016-07-14 10:07:00,10:07:11,2016-07-14,Thursday,Late Morning,,,,
4597,City,,No Cars Available,2016-07-14 10:08:00,10:08:43,2016-07-14,Thursday,Late Morning,,,,
4598,City,,No Cars Available,2016-07-14 10:12:00,10:12:33,2016-07-14,Thursday,Late Morning,,,,
4599,City,10,Cancelled,2016-07-14 10:08:00,10:08:43,2016-07-14,Thursday,Late Morning,,,,
4600,City,230,Cancelled,2016-07-14 10:08:00,10:08:30,2016-07-14,Thursday,Late Morning,,,,
4601,City,109,Trip Completed,2016-07-14 10:13:00,10:13:30,2016-07-14,Thursday,Late Morning,2016-07-14 10:52:00,10:52:16,2016-07-14,Thursday
4602,Airport,238,Cancelled,2016-07-14 10:13:00,10:13:25,2016-07-14,Thursday,Late Morning,,,,
4603,Airport,63,Cancelled,2016-07-14 10:22:00,10:22:45,2016-07-14,Thursday,Late Morning,,,,
4604,City,,No Cars Available,2016-07-14 10:25:00,10:25:40,2016-07-14,Thursday,Late Morning,,,,
4605,Airport,172,Trip Completed,2016-07-14 10:14:00,10:14:36,2016-07-14,Thursday,Late Morning,2016-07-14 11:25:00,11:25:20,2016-07-14,Thursday
4606,Airport,,No Cars Available,2016-07-14 10:19:00,10:19:58,2016-07-14,Thursday,Late Morning,,,,
4607,City,237,Trip Completed,2016-07-14 10:28:00,10:28:45,2016-07-14,Thursday,Late Morning,2016-07-14 10:49:00,10:49:32,2016-07-14,Thursday
4608,Airport,,No Cars Available,2016-07-14 10:23:00,10:23:43,2016-07-14,Thursday,Late Morning,,,,
4609,City,220,Trip Completed,2016-07-14 10:26:00,10:26:23,2016-07-14,Thursday,Late Morning,2016-07-14 11:32:00,11:32:19,2016-07-14,Thursday
4610,City,12,Trip Completed,2016-07-14 10:35:00,10:35:14,2016-07-14,Thursday,Late Morning,2016-07-14 11:39:00,11:39:01,2016-07-14,Thursday
4611,City,188,Trip Completed,2016-07-14 10:34:00,10:34:17,2016-07-14,Thursday,Late Morning,2016-07-14 11:19:00,11:19:06,2016-07-14,Thursday
4612,City,274,Trip Completed,2016-07-14 10:41:00,10:41:28,2016-07-14,Thursday,Late Morning,2016-07-14 11:31:00,11:31:43,2016-07-14,Thursday
